ANUAL,MES,NUMERO,VENDEDOR,DESCRIPCION,CODIGO,LINEA,SECCION,RUC_CLIENTE,NOMBRE_CLIENTE,BODEGA,ZONA,DOMICILIO,TELEFONO,MAIL,FECHADOCUMENTO,UNIDADES,VENTA
2023,Junio,12369,V.IVAN,EARRINGS STUD CRYSTAL S,5201454,JEWERLY,ARETES,90a8021c916cbcfd6853513edec3c668a70be88895763784d0574ebb4d2da38c,e46c1d0cda2dbe89482d6fe9c18a9b2848544a51813d84ed12a2b9bdacd1e870,14,ZONA CENTRO,SUR CALLE 28 N329,c011207c7e2de0da62b4ce81f1102a2cab0522d8e5f18c4294fa9a003f2df6ec,a1a6abe09e1ef287606b3bf78aff064cfa6fcaf30114be0646512635fdef0dbb,2023-06-18,1,154.6832
2023,Junio,13696,V.ANA,PEN LUXURY CLEAR,5506617,JEWERLY,BOLIGRAFOS,d87acce0189684d8aa37cc50c1508ae184d3f0c8dec250971b89f184de12aec8,81458a9e6423cd6f0dcd7e893fe3bfc4ad446df54c6e83cf07919154acd26a4d,13,MALL OESTE,COSTA CALLE 71 N381,098ebc645fb5ab6d6345e2c44247dac13715426d3a765ef0d3e4ba95efc31103,7d2de6d89cdc05c56dffc7bec1d463640996b78934cb126fd714ab10a99212c6,2023-06-18,1,149.8888
2023,Junio,12596,V.LUCIA,NECKLACE CRYSTAL CLEAR M,5104246,JEWERLY,COLLAR,9d56467a2882995e4b264d244469dc101f89d92d16e2e721e860d18de6159d6a,abee442c34701be9c6ac37e4a2db3e92bae79315112d8bf46f99340bf473bc6b,10,CENTRO COMERCIAL NORTE,AMAZONIA CALLE 82 N453,cd6e9c47f2fbc3589e417cfb222bfbbf7b3cde17e43ce244c80b1856f2f172f1,ef5cfa0d0e2a0bdee9345a06eb577d3edb94ca34344d130f013832c14475d26d,2023-06-19,1,188.9139
2023,Junio,11022,V.SOFIA,RING CRYSTAL BAND M,5406906,LIVING,ANILLO,7b42aa9d01f833228090e1b1b61cff581324b81853150da0b3e42a4c1f34624c,7ecbcd85d2fc90eb910839ec47d6f404461ebdec8756c6b6afa06be166c4225e,14,ZONA CENTRO,AMAZONIA CALLE 84 N941,e0a575d782f29cc03d9f9a3b7fe32722a6136117087790d086a7f650c5e60d6f,067d035ce56f88de553ad6f197dcd65ad0c17495fd9cfe789e84cb46358c8e0f,2023-06-19,1,136.8448
2023,Junio,11594,V.FELIX,BRACELET CHARM SILVER M,5302585,JEWERLY,PULSERA,d0b0b5a54a23e9f6beb125178332547d810455f262118a6891eefd52697fab43,5b4d86bb807b5389ef094bb21b9eac90fa2e1e5f2e5721d92eec54c15aa7f78f,13,MALL OESTE,OCCIDENTE CALLE 12 N932,98baf45c28ee9789fad61946570621b17f816535c1b313499317d9e9c55771bb,a4e0e2573d5008d8122a80adf01c0ac272118cb101911e8dfc3a6f2875121380,2023-06-20,1,109.5751
2023,Junio,13260,V.SOFIA,BANGLE ROSE GOLD S,5305352,JEWERLY,PULSERA,4ce3440dc84830c4ed47f4ab661501989a7bb1da3fbb7969eece0c0a3a08f5e5,13d62422deaac50705ecb5f64c9d43d4677162f179ccbc5afdf6c39cf8c9b651,10,CENTRO COMERCIAL NORTE,COSTA CALLE 21 N965,77f57de46be967366b8ef95e582a6fcc55acaa5a8d85c9808f6342fae0c2f2e0,8ec482759f227800842aef97ed581d0a3c6bf8e6d98dec24995c5c44e73b2116,2023-06-20,1,90.0
2023,Junio,10929,V.MARIO,PE STUDS ROSE CRYSTAL,5202042,JEWERLY,ARETES,36d12548579c72d29ca9f1d049c4a1f7545124191ecb7323a55fd8b7bb7939f4,c0a2042473f3d87ad5fbb69f8593e31502717691acc54f5d2e343348da22bd66,10,CENTRO COMERCIAL NORTE,OCCIDENTE CALLE 33 N882,d66e99ed74c3f2a0823bdb6aa313b5cebe7aa0b71e49ecee6cd6f84db4cc2647,5c065a59d0af4d1628dde9831b50ae6c2e62a86761a727018b12fa09e5808497,2023-06-20,1,99.1655
2023,Junio,12932,V.SOFIA,BRACELET CHARM SILVER M,5302619,JEWERLY,PULSERA,c96800f8eec0733b64755ace0b4cd9a79cce2b5051eb31f6dcc614164a606c3e,d9a09f863cc8bd9ba2666fdc3aabe4c7bd5e9576d357d989554402048ac04630,11,CENTRO COMERCIAL SUR,NORTE CALLE 23 N229,3f959255c8d23c18d457e292b46c422e0565b3441294fcc6c1ae6916a409f602,bad4d3fda36187df106c99d2970375f39849335a6a39e6ffb4ea77bf6b5e4767,2023-06-21,1,215.0758
2023,Junio,10565,V.FELIX,PRODUCT INDETERMINADO CRYSTAL,5686458,JEWERLY,INDETERMINADO,07dae2372b9f95fa98f8837d3aa806bd7a7bd7b38551f9c694951fa74162ba68,95d3eee21efa82829b333e707b16f24030f39797b9b8fded7edb86ccc97de3b8,11,CENTRO COMERCIAL SUR,SUR CALLE 76 N717,8a50f50a8702b49d8fc7d4812bac67ec8f33eb0c518d3df438134290e79c047e,ed50a2229f5e3b8c3f46ec1be2530b247ea1f71c9f842480610b1765f363eefc,2023-06-22,1,50.0
2023,Junio,13427,V.RAUL,BRACELET TENNIS CRYSTAL L,5306882,JEWERLY,PULSERA,3e197a19f5d8f9c24bb9996fc2920a6580bb8f29cac77a884424efa9b1cbba56,ede35667745d19f07afacd0cacdb3cdf33339f1f921eb8398959824ef1ab50bf,12,MALL ESTE,AMAZONIA CALLE 39 N665,404f9d6c106d055624e30e69d147955c518ac2d4b73e14d490d305c2bd0d6a79,cb704b6a0f6833ab1c2b592a0458b37d551537902ab26a43c3c7e0e2a1855497,2023-06-22,1,91.4878
2023,Junio,12574,V.HUGO,EARRINGS HOOP GOLD M,5201292,JEWERLY,ARETES,77b1e3738622f4fa3a5e207471ef40f7a1d044f6b8183d67db7858f688f1bb66,34421f2bb8ccd260da43bf5b443ebfff6540fec01c3dd27d671a70c355e209f6,12,MALL ESTE,COSTA CALLE 79 N395,c46410ccc5024a2c9ca41244da72ccaaa0c268c4242e72bd7167a1267f1cc32f,779a269692d0ba81eaf94dfd05745007dffaf5f37e3314e96e6eb6a5e756920e,2023-06-22,1,209.9714
2023,Junio,11373,V.SOFIA,PENDANT SWAN ROSE GOLD,5105392,JEWERLY,COLLAR,3f92919e6c22df4dd5b23146ff13ec7e64c1eb1c07915df34f5a493838c25467,6ce24d089cab89135bd692eadb92a9e0f39da6443a58af2a57e96821f73b00d7,10,CENTRO COMERCIAL NORTE,CENTRO CALLE 82 N382,f8646b119315f83b03e37babebab2da63a16ced94dccd80ba6b83d42642dfe86,5dbeff542aea905a54ad69ee9a994a8fbd31b49eb19b0119552c68710851921a,2023-06-22,1,163.9035
2023,Junio,12744,V.SOFIA,RING CRYSTAL BAND M,5401860,JEWERLY,ANILLO,e80415d199a6107c3f2f6ba92da4e93453796e565b31fe3183c6af34312289d9,e1f14505beaf45c7b3a4bb1dc038557b2c934856c6733e2b578d4c4d05870ef5,13,MALL OESTE,INSULAR CALLE 11 N295,5a6534a99cdb89c0e5d1a4d8a142fc6b3e6a55de3a7db8ae7de0be3cff3a81e0,a35380cbe25d6282b275fbcca6bd2637980b912a495abfe9cc7deefac42e9e1a,2023-06-22,1,171.4185
2023,Junio,12637,V.ANA,EARRINGS STUD CRYSTAL S,5205118,JEWERLY,ARETES,54388038209db8caab1fbaef92675e310ea8fd50ffe2ac87821db89eff6f21d4,7f65cf5075217c0746cc84b5941520bb0d5da2f6b0a5a7b76f5cb24df6fa87fe,13,MALL OESTE,COSTA CALLE 27 N832,bdfa2da5cdebb3d5a37d961496288b1203908c494634c2f1986dd28a172a8057,56606f78d1b96ae780b2cde68a879f9d40c099185307e478c62b62397fdca29e,2023-06-23,1,96.6766
2023,Junio,11983,V.DIANA,RING CHARM GOLD S,5408100,JEWERLY,ANILLO,2273a9ebc53708da4ddb8ad1a3654c444ea314f3570d287d9bb1592ae209e4d3,bdea6b55e44ab9f2377bbcb345638c348800f27fdee651a459e9d369fc62fde0,11,CENTRO COMERCIAL SUR,CENTRO CALLE 10 N164,96a779f805996c2ddd543d918cb35bc30a7b863d2e2f3010aff2b84062559183,9ab639c93d375625609c15691a39f667f954ef3f765a11836664c4275a501952,2023-06-23,1,190.6785
2023,Junio,13240,V.ALBA,RING SOLITAIRE CLEAR L,5402060,JEWERLY,ANILLO,869dc24da21075a3345d7ece245e1cf5ded4225b2c523a27fdcb2ed541963760,5dc5a8d4f95e46c88a6494f945e365e09d7558c198384ec9cd930d758b7fd610,14,ZONA CENTRO,VALLES CALLE 81 N452,bbbfba39388019f39f68f07eeef6fd5a48c19f90446b49e8231a3d494cc95a4d,e4a1257a9ef0161902ed69d62f103861e885bb32593eea78a0330619401195d1,2023-06-23,1,179.5351
2023,Junio,11802,V.ELENA,RING CHARM GOLD S,5401476,JEWERLY,ANILLO,cd4873869e6eb5da652efbad72e990e5e6be470cb673e289c19eefe45afb82f1,a823f15c8b929b9066bf5800b71b50b4e3a0c1216ac0c15aa74c7a5f5cda2921,10,CENTRO COMERCIAL NORTE,SUR CALLE 78 N668,9f9b5087264c6eee5ede0c52e58672c874d543237385a397cc1417a7dbcc24a8,f1e0a3cb1ad348f0d5eea87949c6cd0763ae2fd23f19b34149a486a78c22b45b,2023-06-24,1,183.6856
2023,Junio,13966,V.PEDRO,PENDANT SWAN ROSE GOLD,5109645,JEWERLY,COLLAR,47133e776a36ea3582bf4eb89660f547463b5046daf4250162775f316b77de55,c99bef234f4a1008eb66ef4aa41b4cf847a21753d8c8aa1f1e62c76366ce57fb,10,CENTRO COMERCIAL NORTE,AMAZONIA CALLE 50 N107,f457f36844cd516d47537723417e8cdd3455a9dd20b7a7a36f39513511da0e7a,c11f56e35a0a560da48014b6dfb40eb4bd9b2e5c42174e5e487cc1b850cf2ab8,2023-06-24,-1,-201.8497
2023,Junio,10389,V.VERA,EARRINGS STUD CRYSTAL S,5205523,JEWERLY,ARETES,6f8194345ac87c75a2c335c8efd76af5c222f2ce046d86b00f971f4aa6ad710a,b8a549b45f3cf427fd09151a19b305480bca4a05e02cf9bc850d6a27dd8c9454,10,CENTRO COMERCIAL NORTE,NORTE CALLE 7 N667,56f024ca0d0468150c38b44a2add7ac7c16dc8a1733397bbf716a71e68c20f01,6e1361fd97514145823dad89afa90db812262cd9d2922ea72b0c720b9a040b29,2023-06-24,1,70.0
2023,Junio,10639,V.DIEGO,EARRINGS HOOP GOLD M,5203540,JEWERLY,ARETES,e34091d2acadc3bbd480aab07a018e8d8b40d454fde381613a1578282b0e6deb,7e5d2a0fa3375b152cffe053c8d3a39a0873bad6f3b18f6d59e621ebc8c79da0,11,CENTRO COMERCIAL SUR,VALLES CALLE 87 N649,33ce1b6e5d4741aac9f77acb2fcc339f7d84776d88bb7ed3af32a582c494b3f7,8882f572c202c1abf8afc725b53c0ab7bb957c153f88e19e62d3c166e1005c15,2023-06-24,1,156.0719
2023,Junio,11987,V.ELENA,BANGLE ROSE GOLD S,5309363,JEWERLY,PULSERA,e07ac7bda750ae364b2718f2aeb02adef4199454b4fd5a181abcd704f416f252,8da993ff5fe5d6971491f195302a7f7088d910b5877a0780cdb57989d44f1700,10,CENTRO COMERCIAL NORTE,SIERRA CALLE 14 N927,f9d29e32bf8d525aa97257f4333a1be3236412726eff4c9ad0ee557abb13f0d9,cff284285410355f3843a98bdb6878c8b18cc6d381029f4865cea443eaee1243,2023-06-24,1,112.7127
2023,Junio,10099,V.ELENA,BANGLE ROSE GOLD S,5307019,JEWERLY,PULSERA,ce0baa790ce84e15f5d2bdd1a9680c86d9fe60a6c40843117497903921193801,1e906b7cb91884e3102c2b80458d8afc2040f8650b67b3649d991d6cae503b71,10,CENTRO COMERCIAL NORTE,OCCIDENTE CALLE 21 N984,c67555d273d9c3bd5c6b23db1b1f8f0dfa8ecae3a39b5a35ba789060e5135cab,06ec4630be8d6ef5465349e8680b47eb60d68eb495401ab0db4a19106237e8c3,2023-06-24,1,193.9213
2023,Junio,10907,V.ALBA,BRACELET TENNIS CRYSTAL L,5306460,JEWERLY,PULSERA,1c28713090945df71b7f35c4867a99d9e42c5d057eaf58d44d8580d266725746,7aa53d391693efff77b0afbcd065fe421c413e7f1c444cad333e791ce87578de,12,MALL ESTE,NORTE CALLE 83 N718,ca8ee4e536ef1bfc7946a65dc484df31b9312cbf252b0b77b79ef99a23958398,e55dbab69bb02f702b7f90f353c0684fa0690ca3263e9c93073bfbbd2e029574,2023-06-25,1,206.4154
2023,Junio,10213,V.IVAN,RING CRYSTAL BAND M,5401532,JEWERLY,ANILLO,44678f4632c8aafea33e1655356151e5bfc5f2fe6787c7ec4b1acf948ee4d9c2,d9a2dc64820104f422c7093fc0e95406ef6c72676b43a5b3350a9411332fb9bd,10,CENTRO COMERCIAL NORTE,ORIENTE CALLE 80 N779,3a6ed18e6ed5ae4e035add14678f499ddf6d674a4076aa45d662da6b26c039aa,5323a8c4b178b94d53a8b6dbffb22570c8b9b13b5a883e6b250704db8ecb9177,2023-06-27,1,113.9773
2023,Junio,12267,V.ALBA,NECKLACE CRYSTAL CLEAR M,5107515,JEWERLY,COLLAR,0a07945fac857a7e1fda608ccfc2cbeb66149a92a517fbd86b2fe7a5bef2e8da,47bf6ab1d1c1e71cacb26229352e5dadc7248de56efcc9cc236d4b4cb30dc573,10,CENTRO COMERCIAL NORTE,SIERRA CALLE 16 N247,e7bb98927eef5352824b1f650a3d5f3c12ee63d0244b58c2e019a326174301bb,f81e805c89b58281c7fb894429f5d044be7320ec623d9febd0380236a23dd5b5,2023-06-28,1,152.3195
2023,Junio,10393,V.DIEGO,NECKLACE CHARM SILVER L,5107026,JEWERLY,COLLAR,28075486314ab5761a0ce9f8458779679a570f479432487c9030624575dc5342,5c4ecbe26ba77c933029a3cbdc32669d23255bd3bb1c57af455be0589967c99c,10,CENTRO COMERCIAL NORTE,CENTRO CALLE 57 N473,69dc313cbfd86944d6b8e1838f5782208245c933817789bded63043509926de3,b036491239523da5e531ddcd123e2b7944338ba753e8233ba9dd9b02e34bd80d,2023-06-28,1,175.1714
2023,Junio,11693,V.DIANA,NECKLACE CRYSTAL CLEAR M,5106802,JEWERLY,COLLAR,7f68346ca3bae724f2b1e2f0888e2218aaf47424134adb1114752a2005c61ec1,01914387c1544d62bc8b690fe8ca5c9c7dd79349024d35f69f5d7fc4f37fe610,11,CENTRO COMERCIAL SUR,ORIENTE CALLE 11 N960,e27e3a617bd6ce1a31ce16aeb416c28a9a41bcb3b31e3993ab46f15bbb7915b2,fe1108f1377c3928e02d004d6296c06ea658a6b8a6f2a830823201c626e3e205,2023-06-29,1,235.2692
2023,Junio,14558,V.CARLOS,RING SOLITAIRE CLEAR L,5405643,JEWERLY,ANILLO,5afa5bf288971cd1050f69734571e179700c4e820338b7235fb1da05f52a176b,27da0b44f7ebda0a2d1b8e26c7382581d527fc56b790d49a706f95df7b4df01d,14,ZONA CENTRO,CENTRO CALLE 80 N548,fde84d86b22a91bced2613913e3113789a37944907b802136bd9598205fcfe9d,f88196ff908fd9c057e1b48cd9b8f78478ba889c94cee261f6c9a75d7904c564,2023-06-29,1,132.6078
2023,Junio,12520,V.LUCIA,EARRINGS STUD CRYSTAL S,5203842,JEWERLY,ARETES,e973e7065e5ee1cbb16230e7d41ab75537385ce29abeb7f6b28de32ec19f065b,c565e30cf888fe8bab323cb2180c1e8806f9a918f6d4c03d885ca23c5a41a0df,10,CENTRO COMERCIAL NORTE,SUR CALLE 21 N969,4062dadc4b3c7e4c1dd4d3b980bcfc998e1620169ab3b865a64c00481f945aaa,3c65d41098a97e4f435fcbd23aeb69514fe9b94d70bd14f4e3a11e96099e1208,2023-06-30,1,70.0
2023,Junio,13454,V.PAULA,PENDANT SWAN ROSE GOLD,5108588,JEWERLY,COLLAR,f52d0c8a5ac7cc5a1f0f27eae2a4c58f93af094eaf4b989e6fd66df9d8352769,83708a7e0b9f39adb3e4fcb14be2a8c7958ced10569fa190de04cb17b4654b97,14,ZONA CENTRO,SIERRA CALLE 67 N604,b991893089c199593889f312a6cc6aee48364be5e0ce8cba219bd819138d3da5,e2f32c4f6ffca8d58ca2fffc9465b0c1cc1919d6716be43be3a46cb1cec086be,2023-06-30,1,146.2945
2023,Junio,10861,V.CARMEN,BRACELET CHARM SILVER M,5301804,JEWERLY,PULSERA,50c253fb0c0db4e7ff434183f32d142e7db43c2f263b742f4813396583242dd8,114c0337fea2285968ca4523528f57d03e34de50efcc5fb82d52005b10254d18,10,CENTRO COMERCIAL NORTE,SIERRA CALLE 81 N718,8560398be90246dc538082cfbfa186d7c8cd30bccb8a40141f0ffd18561dcda5,edffea73c5cee52e091c21993695a2287d48fdb8d94b47403f98c64002a393f2,2023-06-30,1,254.4256
2023,Julio,14118,V.MARIO,NECKLACE CHARM SILVER L,5103689,JEWERLY,COLLAR,caebcbd9ed177dbc888895860403d67c8aa01918cca085da0ee310afcd18c13b,c47ab517796f6534d0b9e4e8158e5e45ba714127197f6336cee03702f405bc2b,13,MALL OESTE,VALLES CALLE 44 N774,79e46d5d48654ebe4c371a5fa2233ce00d60c7ea6fb757e19d2ae86d2dc3244c,34c472297814d70332cd3d19f0fd7e405a5c115ceb406df88ff2568696ec9c3a,2023-07-01,1,215.3291
2023,Julio,14054,V.PEDRO,PRODUCT HOME CRYSTAL,5631067,JEWERLY,HOME,fa3b790dfe835cb65ffed0d82adc608eda2ac99e02e6af5552bcca483cdc201e,3166f4e971ef5e4e838236e8510b36603ea1955c5a610f759958eb6d49e50506,12,MALL ESTE,CENTRO CALLE 24 N736,e2dd83e1670c74efa1c8ced39b77c61eff929d6c6829ef5fbf786489b13871c6,bd7d047d1b14513f9d8c63365da98f40d73f4321e94566cadb4dd108a28c7f1c,2023-07-01,1,75.2637
2023,Julio,12638,V.MARIO,RING CRYSTAL BAND M,5406264,JEWERLY,ANILLO,0a570347d759dc4456f1a8e7e67c0572ef3f2446528b3f3dee9f49fc9c6f92e3,8423fb08f342f3e1c81a64955d33b18511e97e2b12642a0bda2fd2ce90900b1d,12,MALL ESTE,CENTRO CALLE 35 N452,3841859cbdf6936a001060727e04a88548d800625a1dc45c6288079165ad31a2,a208e9ea4a66e5a4c05569649b7aa6aaac42f1d8a8641b638742190fb42ecffa,2023-07-01,1,75.0
2023,Julio,12050,V.TOMAS,NECKLACE CHARM SILVER L,5106985,JEWERLY,COLLAR,be4b7ae8b5a589cd46962bfc37ad02ec5aee1bd9d23bd636e72b5fde8c33c22d,64b39a307237b77878cccf4042495809070225e637b931a957018ed104dab82a,13,MALL OESTE,ORIENTE CALLE 24 N777,61da141c02eb4d769dfe49224a08314edc2b09695377cd1cf3116eafae2449ff,b3e58545ce5390b3a56246371fb38c457a0ba4d3dc5b69eb63421bba57905a11,2023-07-01,1,95.2086
2023,Julio,10331,V.CARMEN,NECKLACE CHARM SILVER L,5100484,LIVING,COLLAR,9b0561d0e44e1f3904ef4ec1543b63ac1d566012a1b2d41d7c87d4c5277ea7b6,1a2d23ec3d5e4cc1a3c710ca281470434c3e75a1d0885e69b9a88c24d2a339b0,12,MALL ESTE,INSULAR CALLE 25 N23,5081e35a594d343a3205617a88a63d53e27d02a5ff63426e4c97b4860aab51c3,e1514c8066c4dc9c4f2954b503c3b8debe870079241c81e0dcc3036221f5b9ae,2023-07-02,1,85.0
2023,Julio,10976,V.JORGE,BANGLE ROSE GOLD S,5307458,JEWERLY,PULSERA,c34552bba73799535099b329a74c7eb48920aa916a4f9d28084683be47953091,d08799f99c43a974d75100ba9dbc6a1dd9fd8e593c838f2259bef894b79e9b6e,12,MALL ESTE,INSULAR CALLE 11 N673,4dfeecb8a018b3ca9527680d5ba21d460643873729afade5c2523d216b7cb668,f3602e41a2601480d3ff2580424a4d6aeaf915f790adc9e7c996f2bd22b0f38a,2023-07-02,1,108.042
2023,Julio,12907,V.ALBA,PRODUCT INDETERMINADO CRYSTAL,5600248,JEWERLY,INDETERMINADO,f538887c29d56f33e143bed9f50f380486864cc91cf57468d84d5f6095ae5e8c,95e4ba1c79fafd517a71113ed55cdb28d17173f20537c69763260728a7965804,13,MALL OESTE,SUR CALLE 31 N6,ef53418450e6247beb6b0b72a4275b1699138eec1f4a81c0eabed48c5145fbed,d3d06af4956d7adc79ac35497000437bd9ffe36f3ed9642dfe25478e7a08142b,2023-07-02,1,76.9875
2023,Julio,11543,V.LUCIA,PE STUDS ROSE CRYSTAL,5201871,JEWERLY,ARETES,f3c0bbe4d475855880eb3a41edf6cb677cbd1fd5fcad2f9da906170cff951441,d5bac47b52cbc5c1a00f129d397c7b454d0ebc930bac698c70e887dda98b9eca,10,CENTRO COMERCIAL NORTE,OCCIDENTE CALLE 56 N986,10a0712da744d668fa9ecb76b0faf095e486e85b9f8460626f399e42d105c621,6337554527a8a362b5a19f373bebce0f3ecc1921db380b24b3f3d63a7b8e7766,2023-07-02,1,97.4772
2023,Julio,12184,V.PAULA,BRACELET CHARM SILVER M,5308509,JEWERLY,PULSERA,64a75cc727e177feae8efeea03cd59375a9c72356600f751b63d5fcd938ec6a0,d1b16b357eab407f32d125822e219dd1a2c12d9f9734a859eebc1d7c6a7cfd00,10,CENTRO COMERCIAL NORTE,INSULAR CALLE 67 N835,dfa02a7e8a1bd30c11643a71eeda0cadb30951668d3091dce95247e21ca1e612,e9321ae0547b7f29dc74de4d191e39ec9c910b35eaec821c37a5374576e2a1ef,2023-07-04,1,199.8203
2023,Julio,10011,V.FELIX,EARRINGS STUD CRYSTAL S,5200042,JEWERLY,ARETES,08076d83bca364b080050a80dbddbcf4f0445a6c70d964a7cc7e8748df54b3b0,938c3742a3c06b711ce859160d08c18dfca27b8bcfe9772cc0f0803e3a5535ba,12,MALL ESTE,INSULAR CALLE 23 N843,6876a0750812eb3f130229d4904a7ef0274749cd973a5b27c30fb4240e8190e1,bdc5c9389522931d1e18af6ee2f45c2fb3e21bf11edae4ed991133e6598ef725,2023-07-04,1,146.3183
2023,Julio,10505,V.TOMAS,BRACELET CHARM SILVER M,5301814,JEWERLY,PULSERA,f4c5d10a4fdbf8c0eda1e30b59e0cd80578fc17114dba9333c5da2c08efbcacd,2cb92c35116d58ef7995fa3bdf4b46408f83f62ea7ae187f37998d745fbf1dc4,10,CENTRO COMERCIAL NORTE,CENTRO CALLE 16 N927,dd48ef7e605a7dab24b22f31f0d5389016057124f0e90974cdbfee90983e536d,f81d650ef61c52ff9a7db1ba96eecac00ddc50875a6f8b78ac44bbc9fac5b9dc,2023-07-04,1,90.0
2023,Julio,10051,V.DIANA,PENDANT SWAN ROSE GOLD,5101604,JEWERLY,COLLAR,8840cf7e447f6a30c2229b99b9eaa62b439fad085da1ff21f54936dbccfa7988,d4c7ef9739967511cadd427eb1153318e7aeb8a1fa40dc2d8c7bf0488497e4eb,10,CENTRO COMERCIAL NORTE,ORIENTE CALLE 12 N260,7ac60a842ec2e6151cb94f489620b26779adc35d699102f7ff238d856d262e27,2656e117e410fb7ad6b1849ec7c1d2de066f2fd4b5c7cdea141b1bdf4dabe2cf,2023-07-04,1,237.6838
2023,Julio,13452,V.LUCIA,PEN BALLPOINT GOLD,5505768,JEWERLY,BOLIGRAFOS,f52d0c8a5ac7cc5a1f0f27eae2a4c58f93af094eaf4b989e6fd66df9d8352769,83708a7e0b9f39adb3e4fcb14be2a8c7958ced10569fa190de04cb17b4654b97,10,CENTRO COMERCIAL NORTE,SIERRA CALLE 67 N604,b991893089c199593889f312a6cc6aee48364be5e0ce8cba219bd819138d3da5,e2f32c4f6ffca8d58ca2fffc9465b0c1cc1919d6716be43be3a46cb1cec086be,2023-07-04,1,127.9845
2023,Julio,14038,V.ALBA,NECKLACE CRYSTAL CLEAR M,5101297,JEWERLY,COLLAR,7cfbbebfa0d40e7d538327e75a5ace92777214a52830b19367d06534943e6393,89bac53eb10f55a08ae4c8129c91c4bd71742b36870d3312d7cbcaf356a736da,11,CENTRO COMERCIAL SUR,NORTE CALLE 45 N490,413e03287140e255d0303a0245121f131facaedc8b910048d30327afc135b626,2cabab9653784d77ca9cd67b8d046fc9c9880672b453dc88085094f5b7e86848,2023-07-05,1,206.3755
2023,Julio,10855,V.VERA,RING CHARM GOLD S,5402190,JEWERLY,ANILLO,425a6380bda5a3c7b144345c6404eb45ae3b0020cb511b1a22dfceccd4c41b64,eb014c487d8e993211ad8e4b421fb649d0980ac4e86e562bcfdf1fc328cae68a,12,MALL ESTE,INSULAR CALLE 1 N346,11afb23386754386e528122c99ca5ddc9ff676a55ee7c5e82eab17fda9ffc985,91639ffcdcecdde18d4640a4934137a29aa27e7457533abd5387ceabca694802,2023-07-05,1,75.0
2023,Julio,12681,V.HUGO,PRODUCT INDETERMINADO CRYSTAL,5611619,JEWERLY,INDETERMINADO,9637fd4d498870995086808371f9360ecbd03b03221f56ae39cd3f729198a6e2,c6a7de71c0bc4338a8fba28fdbddf5018f243e17e1013adf9605a5dfd15995ff,10,CENTRO COMERCIAL NORTE,CENTRO CALLE 35 N552,24dd9aade233af234c5105589b244256adf963a9fd600bd0407509961fb835aa,1f10118c74e1d3c1b0b31ed327c1eda4c6fc72a7cc467c7703db53110571324c,2023-07-05,1,80.5275
2023,Julio,11916,V.ROSA,EARRINGS STUD CRYSTAL S,5205521,JEWERLY,ARETES,5304500533aaeacb63eaa15f78caa3a39be4e7d6e4b3107d9c06e8186613e62c,defba70f332f28947938e12747b4e0c10aea53a14c276bbdd52d410fad056ce5,12,MALL ESTE,SIERRA CALLE 77 N520,f4157b631f5c8c7ef4fcb88ed3fd41e83fbded73484904ce02ea02a203609907,079c69801b69aebe53ff12346eeedc008ac42c8931cac69ed2147659a4516113,2023-07-05,1,107.9706
2023,Julio,12625,V.DIANA,EARRINGS STUD CRYSTAL S,5205606,JEWERLY,ARETES,fd0e3f236b14bc0d3680ba314fc87b28740509355753992408fe6e39ac2f6261,b2a6c655c25410649be656621149ff7283f0d0ecf82b8e65f0a17b058feb0011,10,CENTRO COMERCIAL NORTE,NORTE CALLE 30 N645,ad9d1a83272df14aacf4cc197484ca24b11679c511a6ed8626f8e0901b53ba72,0a7b70dbaf52dbc78ad3aa65c864398fe336aca8f797baaf58c3d4c327d73532,2023-07-05,1,91.2866
2023,Julio,12642,V.MARIO,PRODUCT INDETERMINADO CRYSTAL,5657593,JEWERLY,INDETERMINADO,e99d997f4a17b7eadb1a200d7c0284bf37356d7592f13fe63111938cb246af5f,d1bb2e6d26c569dc392a2e9f70af316b02068e84173588e7334853c0f8ef4ba2,13,MALL OESTE,NORTE CALLE 85 N373,2b44b9d98d8d79bd707f33dd45c1dbe7bcc7a43759cffdc473968f9c541e2612,b5486a8719edd309e7580efa608ad8f961f3b0e17d30ce8a960bbebcf86af849,2023-07-06,1,65.6836
2023,Julio,12286,V.FELIX,EARRINGS HOOP GOLD M,5202728,JEWERLY,ARETES,ff7d250e67b6d894b0c239878790f65b8368600ba7b2d852996d6a7aa424a39b,a375de85ca7d606d1817fabe1272f3a48e20639782d1baacf44357772acf3342,12,MALL ESTE,SIERRA CALLE 7 N878,695706c6277c90d02505b0496583341fb8ff056f4f8d6d2a8d1cad8b2317ef24,f6e8d811b7360b0f5aaddc41089a55e4666a51c7dd6f8a25b9c56009102adba0,2023-07-06,1,245.9276
2023,Julio,11753,V.DIEGO,NECKLACE CHARM SILVER L,5104176,JEWERLY,COLLAR,d81d412e10fb36e1794ecc0939ecad3d90c54482f41f5966d42558512d173053,07b3da82f8d8e398ed3502a87bf0418fb13a83a138a36446a7b21100fce42964,13,MALL OESTE,COSTA CALLE 69 N704,d56c687d08f7652e37b4bfe2ba9b11d874504ff67eda2032e45cabefe13727fd,09a3b81c363de2564c8a855e977e5f45c033a4331b74f1d56275a1336fbda849,2023-07-06,1,170.7966
